position,team,clean_sheets_per_90,expected_assists_per_90,expected_assists,goals_scored,value_form,value_season,bonus,expected_goals_conceded,expected_goals_conceded_per_90,threat,influence,penalties_saved,web_name,creativity,expected_goals,saves,goals_conceded,expected_goal_involvements_per_90,assists,ict_index,form,dreamteam_count,expected_goal_involvements,starts,points_per_game,minutes,total_points,expected_goals_per_90,bps,goals_conceded_per_90,selected_by_percent,clean_sheets,price,G+A,price_range,ownership
MID,LEE,0.21,0.04,1.05,0,0.0,9.6,1,32.69,1.36,24.0,393.6,0,Adams,328.9,0.11,0,36,0.04,0,74.9,0.0,0,1.16,24,2.0,2156,47,0.0,290,1.5,0.1,5,4.9,0,Budget,Differential
MID,LEE,0.0,0.09,0.88,5,0.0,8.2,6,18.12,1.89,305.0,242.8,0,Sinisterra,157.7,3.81,0,23,0.49,0,70.6,0.0,2,4.69,13,2.8,863,53,0.4,173,2.4,0.2,0,6.5,5,Mid,Differential
MID,LEE,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Gray,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,LEE,0.06,0.04,0.56,0,0.5,6.7,0,28.3,1.78,81.0,198.8,0,McKennie,201.7,0.78,0,35,0.09,1,48.3,2.2,0,1.34,16,1.6,1434,31,0.05,135,2.2,0.0,1,4.6,1,Budget,Differential
MID,LIV,0.3,0.17,1.63,0,0.2,9.5,0,13.56,1.37,92.0,172.8,0,Milner,207.2,0.4,0,12,0.21,1,47.2,1.0,0,2.03,7,1.4,889,42,0.04,187,1.21,0.6,3,4.4,1,Budget,Differential
MID,LIV,0.35,0.16,3.59,0,0.3,13.0,0,31.96,1.4,174.0,307.4,0,Henderson,506.1,1.35,0,30,0.22,3,99.1,1.8,0,4.93,23,2.0,2060,69,0.06,401,1.31,0.5,8,5.3,3,Budget,Differential
MID,LIV,0.14,0.08,1.18,0,0.0,5.9,0,21.41,1.54,86.0,244.4,0,Thiago,265.8,0.46,0,23,0.11,0,59.8,0.0,0,1.64,14,1.7,1252,30,0.03,194,1.65,0.6,2,5.1,0,Budget,Differential
MID,LIV,0.0,0.05,0.18,1,0.0,4.1,2,6.64,1.8,84.0,72.4,0,Chamberlain,66.3,1.27,0,7,0.39,0,22.3,0.0,0,1.45,4,2.2,332,20,0.34,57,1.9,0.0,0,4.9,1,Budget,Differential
MID,LIV,0.37,0.06,1.87,0,0.5,13.5,0,39.21,1.32,109.0,379.2,0,Fabinho,302.0,0.7,0,34,0.08,2,79.0,2.5,0,2.57,31,1.9,2666,70,0.02,394,1.15,0.8,11,5.2,2,Budget,Differential
MID,LIV,0.36,0.19,7.03,19,0.6,18.2,23,47.47,1.3,1620.0,1046.2,0,Salah,869.9,21.01,0,45,0.76,13,353.7,8.3,6,28.04,37,6.3,3290,239,0.57,651,1.23,37.2,13,13.1,32,Premium,High
MID,LIV,0.31,0.06,0.2,0,0.0,2.1,0,4.06,1.26,54.0,23.8,0,Keita,92.6,0.67,0,4,0.27,0,16.9,0.0,0,0.87,3,1.2,290,10,0.21,34,1.24,0.0,1,4.7,0,Budget,Differential
MID,LIV,0.35,0.12,1.36,3,1.1,10.6,4,15.6,1.36,236.0,266.2,0,Jones,214.4,1.15,0,15,0.22,1,71.6,5.5,1,2.51,12,2.9,1029,52,0.1,206,1.31,0.4,4,4.9,4,Budget,Differential
MID,LIV,0.36,0.12,1.32,4,0.4,7.9,7,11.99,1.09,388.0,236.2,0,Luis Díaz,176.7,2.48,0,11,0.35,2,80.1,3.3,1,3.8,11,3.6,991,62,0.23,166,1.0,6.6,4,7.8,6,Mid,Differential
MID,LIV,0.28,0.24,4.31,1,0.2,12.9,2,26.07,1.47,363.0,257.0,0,Elliott,372.3,2.12,0,20,0.36,2,99.4,0.8,0,6.43,18,1.9,1600,62,0.12,286,1.12,0.5,5,4.8,3,Budget,Differential
MID,LIV,0.0,0.07,0.25,2,0.0,5.3,0,5.01,1.33,173.0,89.4,0,Carvalho,36.7,1.11,0,3,0.36,1,29.7,0.2,0,1.36,4,2.1,339,27,0.29,80,0.8,0.3,0,5.1,3,Budget,Differential
MID,LIV,0.52,0.08,0.47,1,0.0,5.1,0,6.8,1.17,77.0,90.2,0,Bajcetic,61.7,0.79,0,4,0.22,0,22.8,0.0,0,1.26,6,2.0,522,22,0.14,85,0.69,0.0,3,4.3,1,Budget,Differential
MID,LIV,0.0,1.16,0.09,0,0.0,0.2,0,0.0,0.0,2.0,0.0,0,Clark,0.3,0.0,0,0,1.16,0,0.2,0.0,0,0.09,0,1.0,7,1,0.0,1,0.0,0.0,0,4.5,0,Budget,Differential
MID,LIV,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Arthur,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.8,0,Budget,Differential
MID,LIV,0.0,0.0,0.0,0,0.0,0.4,0,0.96,3.76,4.0,5.6,0,Doak,1.4,0.0,0,1,0.0,0,1.2,0.0,0,0.0,0,1.0,23,2,0.0,4,3.91,0.0,0,4.5,0,Budget,Differential
MID,LIV,0.37,0.12,1.87,7,0.5,11.8,4,19.56,1.21,415.0,331.8,0,Gakpo,271.1,6.43,0,19,0.52,3,101.3,3.8,1,8.3,17,4.3,1455,90,0.4,256,1.18,5.3,6,7.6,10,Mid,Differential
MID,MCI,0.38,0.17,4.37,8,0.7,17.8,9,20.31,0.78,597.0,596.2,0,Gündogan,636.9,7.83,0,20,0.47,6,182.7,5.1,1,12.2,27,4.3,2351,132,0.3,518,0.77,7.7,10,7.4,14,Mid,Differential
MID,MCI,0.37,0.51,13.69,7,0.1,15.1,26,19.88,0.74,598.0,897.8,0,De Bruyne,1476.7,5.34,0,23,0.71,18,297.6,0.7,5,19.03,28,5.7,2413,183,0.2,742,0.86,25.5,10,12.1,25,Premium,High
MID,MCI,0.28,0.25,5.22,5,0.7,16.8,11,18.28,0.86,520.0,533.6,0,Mahrez,773.4,5.4,0,23,0.5,12,182.5,4.9,2,10.62,22,4.2,1913,126,0.25,470,1.08,8.9,6,7.5,17,Mid,Differential
MID,MCI,0.44,0.3,6.74,5,0.2,17.0,9,14.46,0.63,683.0,515.8,0,Grealish,721.3,4.5,0,16,0.5,10,191.7,1.1,2,11.24,23,4.3,2051,121,0.2,490,0.7,7.9,10,7.1,15,Mid,Differential
MID,MCI,0.29,0.16,3.83,4,0.1,15.8,9,23.24,0.95,424.0,492.0,0,Bernardo,515.0,2.09,0,24,0.25,6,143.1,1.0,2,5.92,24,3.1,2196,106,0.09,427,0.98,5.9,7,6.7,10,Mid,Differential
MID,MCI,0.25,0.23,4.73,11,0.5,17.8,15,17.62,0.87,712.0,671.2,0,Foden,670.8,5.75,0,16,0.51,7,205.4,4.1,3,10.48,22,4.4,1832,142,0.28,517,0.79,9.7,5,8.0,18,Mid,Differential
MID,MCI,0.34,0.11,3.49,2,0.3,19.3,7,25.24,0.78,493.0,716.0,0,Rodri,555.9,4.53,0,26,0.25,6,176.9,1.7,1,8.02,34,3.0,2911,108,0.14,606,0.8,1.9,11,5.6,8,Budget,Differential
MID,MCI,0.25,0.12,0.49,0,0.3,4.5,0,7.13,1.79,97.0,59.2,0,Palmer,72.4,0.36,0,4,0.21,1,23.1,1.3,0,0.85,2,1.4,358,19,0.09,76,1.01,0.1,1,4.2,1,Budget,Differential
MID,MCI,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,McAtee,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,MCI,0.31,0.03,0.11,0,0.2,2.9,0,5.05,1.56,19.0,39.0,0,Phillips,46.5,0.28,0,3,0.12,0,10.5,1.1,0,0.39,2,1.2,291,14,0.09,68,0.93,0.1,1,4.8,0,Budget,Differential
MID,MCI,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Gomes,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,MCI,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Knight,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,MCI,0.0,0.05,0.01,0,0.0,0.2,0,0.19,0.95,4.0,1.0,0,Perrone,2.6,0.0,0,1,0.05,0,0.8,0.0,0,0.01,0,1.0,18,1,0.0,4,5.0,0.0,0,4.4,0,Budget,Differential
MID,MCI,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Robertson,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,MCI,0.0,0.0,0.0,0,0.1,0.2,0,0.05,0.17,0.0,0.0,0,Charles,0.0,0.0,0,1,0.0,0,0.0,0.3,0,0.0,0,1.0,27,1,0.0,3,3.33,0.0,0,4.5,0,Budget,Differential
MID,MCI,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,O'Reilly,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,MUN,0.29,0.13,1.77,2,0.3,12.2,2,21.86,1.6,213.0,282.2,0,Fred,335.9,2.03,0,22,0.28,3,83.0,1.7,1,3.8,12,1.8,1228,62,0.15,272,1.61,0.5,4,5.1,5,Budget,Differential
MID,MUN,0.49,0.29,10.7,8,0.6,18.5,23,49.13,1.33,948.0,948.0,0,Fernandes,1532.3,9.33,0,39,0.54,9,343.1,6.0,4,20.03,37,4.8,3317,176,0.25,748,1.06,13.3,18,9.5,17,Premium,Differential
MID,MUN,0.41,0.09,2.86,17,0.4,28.5,21,43.46,1.36,1427.0,887.8,0,Rashford,459.7,15.27,0,39,0.57,7,277.6,2.7,5,18.13,32,5.9,2880,205,0.48,530,1.22,37.8,13,7.2,24,Mid,High
MID,MUN,0.0,0.08,0.14,0,0.0,1.6,0,1.58,0.88,54.0,11.2,0,Van de Beek,40.2,0.1,0,3,0.14,0,10.5,0.0,0,0.24,2,1.1,162,8,0.06,21,1.67,0.1,0,5.1,0,Budget,Differential
MID,MUN,0.31,0.08,0.99,1,0.1,7.3,2,22.38,1.75,156.0,242.2,0,McTominay,122.8,1.96,0,20,0.23,0,51.7,0.3,0,2.95,10,1.5,1149,36,0.15,146,1.57,0.2,4,4.9,1,Budget,Differential
MID,MUN,0.7,0.22,4.13,6,0.5,14.8,8,24.95,1.33,382.0,390.6,0,Sancho,543.9,4.02,0,18,0.43,3,131.7,3.9,1,8.15,21,4.0,1683,105,0.21,375,0.96,3.3,13,7.1,9,Mid,Differential
MID,MUN,0.43,0.21,0.98,0,0.0,5.0,0,4.79,1.03,162.0,52.4,0,Elanga,78.8,0.65,0,2,0.35,1,28.7,0.0,0,1.63,5,1.4,417,23,0.14,53,0.43,0.4,2,4.6,1,Budget,Differential
MID,MUN,0.0,0.03,0.02,0,0.0,0.9,0,0.78,1.17,2.0,3.2,0,Pellistri,1.7,0.0,0,1,0.03,0,0.6,0.1,0,0.02,0,1.0,60,4,0.0,14,1.5,0.0,0,4.3,0,Budget,Differential
MID,MUN,0.57,0.15,3.49,1,0.5,16.6,8,26.02,1.14,344.0,420.8,0,Eriksen,564.3,4.79,0,25,0.36,9,132.8,3.3,2,8.28,25,3.7,2046,103,0.21,426,1.1,2.5,13,6.2,10,Mid,Differential
MID,MUN,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Amad,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.4,0,Budget,Differential
MID,MUN,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Iqbal,0.0,0.0,0,0,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0,0.0,0,0.0,0.2,0,4.2,0,Budget,Differential
MID,MUN,0.0,0.15,0.95,3,0.3,9.5,0,8.02,1.3,266.0,153.8,0,Garnacho,58.5,2.97,0,13,0.63,2,47.9,1.3,0,3.92,5,2.1,557,39,0.48,81,2.1,1.5,0,4.1,5,Budget,Differential
MID,MUN,0.42,0.16,3.82,4,0.8,17.8,10,29.3,1.24,278.0,638.6,0,Casemiro,393.0,3.49,0,22,0.31,3,131.1,3.7,3,7.31,24,3.1,2122,87,0.15,389,0.93,2.4,10,4.9,7,Budget,Differential
MID,MUN,0.6,0.12,2.42,4,0.3,11.2,4,25.37,1.27,633.0,322.0,0,Antony,421.0,6.65,0,21,0.45,2,137.1,2.1,1,9.07,23,3.3,1803,82,0.33,262,1.05,3.4,12,7.3,6,Mid,Differential
MID,MUN,0.0,0.63,0.07,0,0.0,0.2,0,0.25,2.25,6.0,5.8,0,Mainoo,0.8,0.0,0,0,0.63,0,1.3,0.0,0,0.07,0,1.0,10,1,0.0,2,0.0,0.0,0,4.5,0,Budget,Differential
MID,MUN,0.72,0.17,1.2,0,0.1,5.3,0,11.08,1.6,84.0,100.4,0,Sabitzer,138.9,0.74,0,7,0.28,1,32.5,0.7,0,1.94,7,2.3,622,25,0.11,98,1.01,0.1,5,4.7,1,Budget,Differential
MID,NEW,0.23,0.07,1.29,4,0.5,13.3,5,25.18,1.44,517.0,265.6,0,Gordon,215.3,4.73,0,18,0.34,0,99.8,2.5,0,6.02,16,2.1,1574,68,0.27,186,1.03,0.9,4,5.1,4,Budget,Differential
MID,NEW,0.29,0.07,0.25,0,0.0,2.1,0,3.34,0.98,70.0,26.8,0,Fraser,74.0,0.31,0,3,0.16,0,17.2,0.0,0,0.56,3,1.4,308,11,0.09,39,0.88,0.1,1,5.2,0,Budget,Differential
MID,NEW,0.22,0.22,2.95,4,0.2,18.6,2,16.13,1.18,410.0,275.0,0,Murphy,302.5,3.46,0,12,0.47,2,98.9,1.0,1,6.41,14,2.2,1230,78,0.25,240,0.88,3.2,3,4.2,6,Budget,Differential
MID,NEW,0.32,0.21,2.59,1,0.2,10.8,4,13.91,1.13,370.0,266.4,0,Saint-Maximin,344.1,1.6,0,14,0.34,6,98.2,1.0,1,4.19,12,2.6,1109,66,0.13,240,1.14,3.1,4,6.1,7,Mid,Differential
MID,NEW,0.54,0.11,3.0,11,0.4,29.3,15,28.35,1.03,849.0,599.2,0,Almirón,424.0,8.03,0,22,0.4,4,187.5,2.3,3,11.03,29,4.6,2487,158,0.29,511,0.8,12.8,15,5.4,15,Budget,Differential
MID,NEW,0.47,0.09,2.57,1,0.1,21.6,2,27.57,0.99,408.0,385.2,0,S.Longstaff,372.0,3.3,0,18,0.21,5,116.8,0.5,0,5.87,28,2.8,2514,93,0.12,347,0.64,1.0,13,4.3,6,Budget,Differential
MID,NEW,0.37,0.06,1.9,6,0.2,19.2,10,32.27,1.09,655.0,603.4,0,Joelinton,413.1,7.11,0,26,0.3,5,167.3,1.2,3,9.01,30,3.6,2660,115,0.24,458,0.88,2.0,11,6.0,11,Mid,Differential
MID,NEW,0.42,0.15,4.29,3,0.4,26.2,11,29.62,1.04,680.0,520.8,0,Willock,547.0,7.3,0,26,0.41,7,174.9,1.8,0,11.59,31,3.5,2556,123,0.26,415,0.92,1.2,12,4.7,10,Budget,Differential
MID,NEW,0.4,0.12,3.72,4,0.5,19.5,5,29.82,0.98,284.0,617.6,0,Bruno Guimarães,631.8,2.82,0,25,0.21,5,153.6,2.7,1,6.54,32,3.3,2727,107,0.09,438,0.83,2.9,12,5.5,9,Budget,Differential
MID,NEW,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Hendrick,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,NEW,0.23,0.33,1.45,0,0.5,7.0,2,6.03,1.37,180.0,70.2,0,Anderson,114.7,1.14,0,7,0.59,1,36.5,2.3,0,2.59,3,1.4,395,30,0.26,93,1.59,0.1,1,4.3,1,Budget,Differential
MID,NEW,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Kuol,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,NEW,0.0,0.0,0.0,0,0.0,0.2,0,0.87,5.59,0.0,0.0,0,Miley,0.0,0.08,0,0,0.51,0,0.0,0.2,0,0.08,0,1.0,14,1,0.51,2,0.0,0.0,0,4.5,0,Budget,Differential
MID,NFO,0.16,0.1,0.66,0,0.0,3.3,0,11.62,1.83,11.0,55.6,0,Shelvey,102.1,0.19,0,11,0.13,0,16.3,0.0,0,0.85,6,1.5,573,16,0.03,67,1.73,0.0,1,4.8,0,Budget,Differential
MID,NFO,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Arter,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.4,0,4.1,0,Budget,Differential
MID,NFO,0.0,0.03,0.15,0,0.0,3.4,0,9.82,1.8,2.0,62.0,0,Colback,33.7,0.0,0,11,0.03,0,9.9,0.0,1,0.15,4,1.3,492,14,0.0,73,2.01,0.7,0,4.1,0,Budget,Differential
MID,NFO,0.0,0.0,0.0,0,0.0,0.2,0,0.21,3.15,0.0,2.4,0,Cafú,0.1,0.0,0,0,0.0,0,0.3,0.0,0,0.0,0,1.0,6,1,0.0,3,0.0,0.3,0,4.2,0,Budget,Differential
MID,NFO,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Lolley,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.9,0,Budget,Differential
MID,NFO,0.25,0.02,0.43,0,0.4,10.6,0,29.34,1.44,233.0,206.8,0,Yates,97.3,1.99,0,36,0.12,3,53.1,2.0,0,2.42,21,2.0,1833,53,0.1,177,1.77,0.0,5,5.0,3,Budget,Differential
MID,NFO,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Xande Silva,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,5.0,0,Budget,Differential
MID,NFO,0.0,0.0,0.0,0,0.0,0.2,0,0.23,2.96,0.0,0.0,0,Mighten,0.3,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,1.0,7,1,0.0,1,0.0,0.0,0,4.9,0,Budget,Differential
MID,NFO,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Ojeda,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,NFO,0.23,0.17,6.06,5,1.0,26.4,11,57.88,1.65,624.0,593.4,0,Gibbs-White,941.1,6.77,0,61,0.36,12,215.7,5.5,1,12.83,36,3.9,3151,145,0.19,479,1.74,1.3,8,5.5,17,Budget,Differential
MID,NFO,0.16,0.03,0.19,1,0.0,4.7,0,14.13,2.2,47.0,107.8,0,O'Brien,56.4,0.34,0,14,0.08,0,21.1,0.0,0,0.53,6,1.7,578,22,0.05,88,2.18,0.0,1,4.7,1,Budget,Differential
MID,NFO,0.49,0.05,0.47,0,0.0,6.1,0,15.53,1.52,127.0,50.6,0,Lingard,151.9,1.04,0,17,0.15,1,32.9,0.0,0,1.51,12,1.9,918,33,0.1,93,1.67,1.1,5,5.4,1,Budget,Differential
MID,NFO,0.29,0.04,0.7,1,0.6,10.2,0,29.46,1.72,75.0,191.4,0,Mangala,61.6,0.57,0,24,0.07,1,32.8,3.0,0,1.27,20,1.9,1543,50,0.03,190,1.4,0.0,5,4.9,2,Budget,Differential
MID,NFO,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Hammond,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.2,0,Budget,Differential
MID,NFO,0.25,0.03,0.79,0,0.0,11.0,0,41.93,1.75,54.0,272.2,0,Freuler,174.7,0.42,0,47,0.05,0,50.3,0.0,0,1.21,24,1.9,2157,54,0.02,267,1.96,0.0,6,4.9,0,Budget,Differential
MID,NFO,0.21,0.03,0.33,1,0.2,8.0,2,17.06,1.76,81.0,158.8,0,Kouyaté,82.8,0.36,0,23,0.07,0,32.2,1.0,0,0.69,10,1.7,871,35,0.04,144,2.38,0.1,2,4.4,1,Budget,Differential
MID,NFO,0.0,0.02,0.04,0,0.0,1.1,0,2.87,1.46,25.0,15.0,0,Scarpa,17.3,0.23,0,1,0.14,0,5.7,0.0,0,0.27,2,0.8,177,5,0.12,16,0.51,0.0,0,4.6,0,Budget,Differential
MID,NFO,0.09,0.05,0.56,3,0.8,10.7,5,20.32,1.87,113.0,253.8,0,Danilo,108.1,1.58,0,18,0.2,2,47.1,3.8,0,2.14,12,3.7,976,48,0.15,178,1.66,0.2,1,4.5,5,Budget,Differential
MID,NFO,0.0,0.01,0.03,0,0.0,2.2,0,7.41,2.18,53.0,34.0,0,A.Ayew,17.1,1.06,0,10,0.32,0,10.5,0.2,0,1.09,1,0.8,306,11,0.31,27,2.94,0.0,0,5.0,0,Budget,Differential
MID,SOU,0.19,0.05,0.76,0,0.2,7.9,0,22.2,1.43,23.0,280.2,0,Maitland-Niles,159.2,0.02,0,31,0.05,1,46.0,1.0,0,0.78,13,1.7,1400,38,0.0,202,1.99,0.0,3,4.8,1,Budget,Differential
MID,SOU,0.16,0.03,0.62,1,0.5,12.7,0,41.72,1.69,46.0,344.8,0,Lavia,247.1,0.42,0,50,0.05,1,64.2,2.2,0,1.04,26,2.0,2219,57,0.02,317,2.03,0.2,4,4.5,2,Budget,Differential
MID,SOU,0.16,0.12,1.52,2,0.4,10.2,1,24.71,1.98,199.0,164.6,0,Walcott,159.1,2.39,0,30,0.31,2,52.1,2.0,1,3.91,13,2.5,1123,49,0.19,140,2.4,0.0,2,4.8,4,Budget,Differential
MID,SOU,0.0,0.24,0.2,0,0.0,0.4,0,1.45,1.76,2.0,6.2,0,Romeu,3.8,0.0,0,4,0.24,0,1.2,0.0,0,0.2,1,2.0,74,2,0.0,9,4.86,0.0,0,4.8,0,Budget,Differential
MID,SOU,0.0,0.0,0.0,0,0.0,0.2,0,0.02,1.8,0.0,0.0,0,Redmond,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,1.0,1,1,0.0,3,0.0,0.0,0,5.3,0,Budget,Differential
MID,SOU,0.06,0.18,2.73,2,0.6,12.1,2,28.64,1.85,267.0,234.2,0,S.Armstrong,282.8,2.31,0,34,0.33,2,78.6,3.0,0,5.04,14,1.8,1391,57,0.15,221,2.2,0.1,1,4.7,4,Budget,Differential
MID,SOU,0.08,0.06,1.53,1,0.4,12.2,0,37.02,1.54,388.0,285.0,0,Elyounoussi,297.2,3.52,0,45,0.21,1,96.8,2.0,0,5.05,27,1.9,2162,62,0.15,218,1.87,0.1,2,5.1,2,Budget,Differential
MID,SOU,0.11,0.14,5.3,9,0.9,23.3,18,60.71,1.62,319.0,880.4,0,Ward-Prowse,1162.9,5.86,0,72,0.3,4,236.3,5.6,3,11.16,38,3.7,3371,142,0.16,747,1.92,4.9,4,6.1,13,Mid,Differential
MID,SOU,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Tella,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,5.0,0,Budget,Differential
MID,SOU,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Smallbone,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,SOU,0.0,0.01,0.12,0,0.0,4.6,0,14.48,1.6,28.0,85.4,0,Diallo,66.0,0.21,0,19,0.03,0,17.7,0.0,0,0.33,11,1.1,813,19,0.02,95,2.1,0.4,0,4.1,0,Budget,Differential
MID,SOU,0.0,0.06,0.43,0,0.1,5.5,0,11.26,1.44,70.0,141.8,0,Djenepo,123.2,0.15,0,14,0.08,2,33.7,0.4,0,0.58,7,1.7,702,27,0.02,117,1.79,0.1,0,4.9,2,Budget,Differential
MID,SOU,0.07,0.03,0.44,2,0.1,9.2,3,17.11,1.26,366.0,209.6,0,Aribo,137.1,1.54,0,24,0.14,0,71.5,0.4,0,1.98,13,2.2,1219,46,0.11,161,1.77,0.3,1,5.0,2,Budget,Differential
MID,SOU,0.16,0.07,0.43,0,0.0,5.0,0,7.27,1.18,133.0,89.2,0,Edozie,110.3,0.88,0,9,0.21,0,33.2,0.2,0,1.31,5,1.4,554,23,0.14,82,1.46,0.0,1,4.6,0,Budget,Differential
MID,SOU,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Payne,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,SOU,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,Finnigan,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,4.5,0,Budget,Differential
MID,SOU,0.0,0.0,0.0,0,0.0,0.2,0,0.0,0.0,0.0,2.0,0,Orsic,0.3,0.0,0,0,0.0,0,0.2,0.0,0,0.0,0,1.0,6,1,0.0,4,0.0,0.0,0,5.1,0,Budget,Differential
MID,SOU,0.0,0.06,0.71,4,0.7,11.0,4,22.83,2.01,190.0,199.0,0,Alcaraz,64.4,1.76,0,25,0.21,2,45.1,3.4,0,2.47,13,3.1,1024,55,0.15,155,2.2,0.0,0,5.0,6,Budget,Differential
MID,SOU,0.28,0.09,1.01,2,0.9,9.2,3,18.24,1.71,164.0,105.2,0,Kamaldeen,175.5,1.76,0,20,0.26,1,44.5,4.6,1,2.77,10,2.5,959,45,0.17,133,1.88,0.0,3,4.9,3,Budget,Differential
MID,SOU,0.0,0.0,0.0,0,0.1,0.2,0,0.31,4.65,0.0,0.0,0,Doyle,0.3,0.0,0,0,0.0,0,0.0,0.5,0,0.0,0,1.0,6,1,0.0,1,0.0,0.0,0,4.5,0,Budget,Differential
MID,SOU,0.0,0.0,0.0,0,0.2,0.2,0,0.61,18.3,0.0,0.0,0,Amo-Ameyaw,0.0,0.0,0,0,0.0,0,0.0,1.0,0,0.0,0,1.0,3,1,0.0,6,0.0,0.0,0,4.5,0,Budget,Differential
MID,TOT,0.28,0.14,4.56,10,0.4,13.2,8,42.74,1.33,910.0,709.2,0,Son,829.3,9.8,0,55,0.45,6,244.7,4.2,1,14.36,33,4.2,2886,152,0.31,471,1.72,6.4,9,11.5,16,Premium,Differential
MID,TOT,0.0,0.29,0.46,1,0.3,2.9,0,2.68,1.66,43.0,29.0,0,Lucas Moura,55.8,0.55,0,5,0.63,0,12.7,1.6,0,1.01,0,1.1,145,17,0.34,55,3.1,0.2,0,5.8,1,Budget,Differential
MID,TOT,0.29,0.09,3.13,4,0.3,22.6,10,45.05,1.29,237.0,758.0,0,Højbjerg,501.7,2.02,0,57,0.15,5,150.0,1.4,2,5.15,35,3.4,3131,120,0.06,629,1.64,1.8,10,5.3,9,Budget,Differential
